scorer,,,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000
bodyparts,,,Ground,Ground,Ground,Endpoint,Endpoint,Endpoint,hMax,hMax,hMax,vMax,vMax,vMax,Joint1,Joint1,Joint1,Joint2,Joint2,Joint2,Joint3,Joint3,Joint3,Bone1,Bone1,Bone1,Bone2,Bone2,Bone2,predEndpoint,predEndpoint,predEndpoint
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,4_3_,img0236.png,885.4784545898438,159.38438415527344,0.9995121955871582,529.5676879882812,146.94725036621094,0.008761316537857056,469.2386169433594,222.9119110107422,0.999945878982544,812.8743896484375,645.6629028320312,0.9999557733535767,833.246826171875,161.2801055908203,0.9973294734954834,675.5670166015625,144.0375518798828,0.8471970558166504,530.5945434570312,141.1742401123047,0.36794617772102356,764.427734375,151.65126037597656,0.44463855028152466,617.4817504882812,138.19424438476562,0.7449713945388794,764.5056762695312,153.66403198242188,0.06583666056394577
labeled-data,4_3_,img0237.png,882.8162231445312,159.88925170898438,0.999646782875061,531.7435913085938,128.81268310546875,0.007176331244409084,469.4710998535156,222.9749298095703,0.9999557733535767,813.2299194335938,645.7079467773438,0.9999480247497559,532.9736938476562,125.6138916015625,0.9953163862228394,678.1434936523438,131.0577850341797,0.7762232422828674,458.8680419921875,125.7183837890625,0.030174849554896355,758.728759765625,140.566162109375,0.6838536262512207,760.8462524414062,143.08233642578125,0.1981966495513916,762.749267578125,145.42198181152344,0.10198473185300827
labeled-data,4_3_,img0238.png,883.6671142578125,159.69354248046875,0.999652624130249,468.36370849609375,238.43685913085938,0.00629810057580471,469.4479064941406,228.1396484375,0.9999526739120483,812.9879760742188,645.2522583007812,0.9999513626098633,833.7380981445312,160.8497772216797,0.9983280301094055,674.7953491210938,149.68411254882812,0.9587995409965515,533.6359252929688,169.36399841308594,0.9937888979911804,763.2855224609375,154.067138671875,0.7789521217346191,609.65185546875,151.04977416992188,0.9977807402610779,763.8284912109375,155.64566040039062,0.0503886453807354
labeled-data,4_3_,img0241.png,885.216064453125,160.43690490722656,0.9996953010559082,402.6822204589844,258.89593505859375,0.033285193145275116,815.0455932617188,646.0891723632812,0.008190229535102844,813.3177490234375,646.0703735351562,0.9999440908432007,835.2257690429688,162.31419372558594,0.9994848966598511,675.5048828125,165.7594757080078,0.9913116693496704,535.2551879882812,203.17098999023438,0.9922595620155334,765.7686157226562,161.28253173828125,0.9391996264457703,609.8037109375,175.6765594482422,0.9985747337341309,464.7244873046875,227.0068817138672,0.44067785143852234
labeled-data,4_3_,img0242.png,885.5440673828125,160.55299377441406,0.9996360540390015,530.7245483398438,174.3306884765625,0.007019365672022104,470.0113220214844,229.0494384765625,0.9985646605491638,813.5372314453125,646.318115234375,0.9999387264251709,835.4874877929688,160.61529541015625,0.9990949630737305,677.1832275390625,149.5991668701172,0.9610856175422668,534.2398071289062,168.67770385742188,0.9913212656974792,763.0988159179688,153.50965881347656,0.8239075541496277,611.911376953125,151.28726196289062,0.9976092576980591,459.6372375488281,184.19749450683594,0.04606257379055023
labeled-data,4_3_,img0244.png,886.4249267578125,160.3074493408203,0.9995495676994324,532.7723388671875,176.5404815673828,0.004604995250701904,469.9354553222656,232.2516632080078,0.9923852682113647,813.5913696289062,646.0745239257812,0.9999376535415649,834.7130737304688,160.57164001464844,0.9990130662918091,677.5578002929688,153.7045440673828,0.9579178094863892,536.869140625,174.47872924804688,0.9906675219535828,763.2467651367188,154.37091064453125,0.860362708568573,610.2887573242188,154.96044921875,0.9982753992080688,465.5799560546875,189.75802612304688,0.04840145632624626
labeled-data,4_3_,img0247.png,885.11865234375,161.07684326171875,0.9997451901435852,400.36419677734375,246.4736328125,0.19968348741531372,815.4437866210938,646.2186279296875,0.009394959546625614,813.7914428710938,646.265869140625,0.9999319314956665,834.079833984375,162.99346923828125,0.999446451663971,676.6199340820312,161.4703369140625,0.9741055369377136,537.38330078125,192.5355224609375,0.9855135083198547,758.5194091796875,158.2155303955078,0.8634189367294312,609.259521484375,170.2379913330078,0.9961761236190796,464.0516052246094,216.98268127441406,0.09718730300664902
