scorer,,,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan
bodyparts,,,Ground,Ground,Endpoint,Endpoint,hMax,hMax,vMax,vMax,Joint1,Joint1,Joint2,Joint2,Joint3,Joint3,Bone1,Bone1,Bone2,Bone2,predEndpoint,predEndpoint
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2cmBones_run_no_0,img0120.png,704.4573974609375,234.7137451171875,351.545654296875,528.2001953125,416.2100830078125,246.43136596679688,702.3095703125,591.396484375,631.4450507312415,252.5760181227157,511.1302795410156,319.7904052734375,419.49066162109375,423.3710632324219,570.509033203125,279.4505920410156,457.3788757324219,372.6764831542969,382.7496976812918,475.8438153610653
labeled-data,2cmBones_run_no_0,img0276.png,704.3042602539062,234.7463836669922,351.6830139160156,528.0947265625,415.7747802734375,246.5474090576172,702.221435546875,591.6925048828125,623.54638671875,255.54022216796875,510.728271484375,320.7768249511719,420.0166015625,422.6985778808594,570.3389892578125,279.56524658203125,457.01885986328125,372.7122497558594,380.458736423659,476.9589361645216
labeled-data,2cmBones_run_no_0,img0372.png,704.5704345703125,234.7577667236328,351.6652526855469,527.6546020507812,416.2850036621094,246.53359985351562,702.06494140625,591.5675659179688,624.1344604492188,255.5337371826172,511.4479675292969,319.9872131347656,419.7258605957031,424.1598815917969,570.6071166992188,279.8114318847656,457.5730895996094,373.4270324707031,382.85996480497994,472.92308968882963
labeled-data,2cmBones_run_no_0,img0385.png,703.9442138671875,234.95306396484375,352.1988525390625,528.1137084960938,415.5161437988281,246.80062866210938,702.225830078125,591.5259399414062,624.7052612304688,255.27902221679688,510.7497863769531,321.0050354003906,414.89011971075655,421.770249664483,569.4605712890625,280.5317077636719,457.7911071777344,373.60595703125,382.4509053330423,475.89358562034386
labeled-data,2cmBones_run_no_0,img0432.png,704.42041015625,234.0737762451172,351.53887939453125,526.8660278320312,416.177490234375,246.60723876953125,702.2991943359375,591.266845703125,625.1638793945312,255.7614288330078,511.3876953125,320.4984436035156,422.2336120605469,422.63885498046875,570.5836181640625,278.9695129394531,458.33807373046875,371.2564392089844,378.36506188857044,474.48011396111895
labeled-data,2cmBones_run_no_0,img0510.png,704.2665405273438,234.79998779296875,351.83172607421875,528.1602783203125,415.9817810058594,246.4484100341797,702.1946411132812,591.7239379882812,624.5349731445312,255.17306518554688,511.33868408203125,320.3984680175781,420.4634704589844,423.1500549316406,570.3357543945312,279.74737548828125,457.44720458984375,373.04290771484375,381.060108234364,476.577280678472
labeled-data,2cmBones_run_no_0,img0536.png,704.1693115234375,235.0486297607422,351.9569396972656,528.2393798828125,415.94158935546875,246.38294982910156,702.3052368164062,591.5533447265625,627.949674010878,253.63227969377976,511.0430908203125,320.5149841308594,419.8253479003906,423.3546447753906,570.5601196289062,279.47723388671875,457.0466003417969,373.4997863769531,380.4757021166657,476.62262979956563
labeled-data,2cmBones_run_no_0,img0771.png,704.14208984375,235.14215087890625,,,416.0814208984375,246.53871154785156,702.2463989257812,591.4700317382812,630.4515495905356,253.80879336565482,511.6953125,322.3682556152344,422.1737060546875,427.725830078125,570.7144775390625,280.640869140625,461.4228790519628,373.2160875035921,384.301230619731,479.8151376829796
labeled-data,2cmBones_run_no_0,img0902.png,704.6849975585938,235.06594848632812,353.6291198730469,532.4421997070312,415.5501403808594,246.77328491210938,702.3694458007812,591.6076049804688,624.4561157226562,255.50872802734375,511.212158203125,322.81134033203125,418.9492492675781,425.8025207519531,570.63330078125,280.5476379394531,459.6731872558594,374.45703125,385.5164220242249,480.2638494082887
labeled-data,2cmBones_run_no_0,img1210.png,704.95361328125,240.64962768554688,477.46252191126854,600.9539184570312,415.25750732421875,246.8403778076172,702.1649169921875,591.6707153320312,636.8916625976562,271.746826171875,548.2214965820312,362.3449401855469,502.0997644656846,483.2403869628906,589.48583984375,308.7905578613281,518.1739501953125,429.4324951171875,490.1992422845178,547.8569160191644
labeled-data,2cmBones_run_no_0,img1364.png,705.3961791992188,240.451904296875,508.23470596164543,602.46862435267,415.0533142089844,246.9967041015625,702.3883056640625,591.7371215820312,637.895191629928,266.9478784793564,546.7247314453125,361.0779113769531,514.4268056942823,481.7161446409942,587.4177856445312,306.3046875,524.6688347467857,424.1046142578125,510.62322825006675,550.6762590662905
labeled-data,2cmBones_run_no_0,img1803.png,705.4230346679688,240.78939819335938,516.989013671875,593.1965942382812,414.4703674316406,246.7378387451172,702.00341796875,591.8463745117188,637.5487670898438,270.4918212890625,549.9454345703125,358.9797058105469,519.6773717410802,476.69268798828125,589.3585205078125,305.296875,526.8862915039062,421.9078369140625,518.3849229222388,543.2426287956459
labeled-data,2cmBones_run_no_0,img1893.png,705.5902099609375,240.61431884765625,524.1182250976562,590.8726196289062,414.35443115234375,246.689453125,701.995361328125,591.6489868164062,637.81689453125,270.5149230957031,550.535888671875,359.505126953125,522.8961181640625,476.99365234375,589.3605346679688,305.4681396484375,528.056640625,421.44970703125,522.0691105136153,537.8088987670244
labeled-data,2cmBones_run_no_0,img2003.png,705.7056884765625,240.78683471679688,526.7992553710938,590.06005859375,414.3498229980469,246.71849060058594,702.2420043945312,591.5931396484375,637.5028686523438,270.6817321777344,551.2136840820312,358.5731506347656,525.3126220703125,476.606689453125,589.46728515625,305.258056640625,528.9217529296875,421.1107482910156,525.5822298551296,537.867153665906
