scorer,,,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan
bodyparts,,,Ground,Ground,Endpoint,Endpoint,hMax,hMax,vMax,vMax,Joint1,Joint1,Joint2,Joint2,Joint3,Joint3,Bone1,Bone1,Bone2,Bone2,predEndpoint,predEndpoint
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,1.5cmBones_run_no_0,img0076.png,689.5428212486606,307.4812331416043,224.97632496212634,408.9224963358007,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,600.7267290858092,315.70375881824674,485.00514663341414,334.8327427717624,353.2159868902321,370.5010885803875,551.7704003740693,323.97023026788844,411.44562214897525,352.5908269214807,281.48480500620457,391.8392618723633
labeled-data,1.5cmBones_run_no_0,img0088.png,689.5428212486606,307.4812331416043,273.40730869185006,532.2600682341639,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,602.0875240733594,320.46654127467247,492.6534707889577,366.7007600865272,373.6115179716816,448.2590508284137,552.8044250616533,339.4806005816481,427.9900171503188,404.2920613006794,326.2272532207167,485.79840312283875
labeled-data,1.5cmBones_run_no_0,img0121.png,689.5428212486606,307.4812331416043,281.1562660886059,541.9462649801086,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,598.0051391107088,323.1881312497728,488.8293087111859,366.7007600865272,377.43568004945337,452.0832129061855,552.8044250616533,339.4806005816481,432.1261159006547,408.4281600510153,321.7530083992654,494.7468927657411
labeled-data,1.5cmBones_run_no_0,img0165.png,689.5428212486606,307.4812331416043,281.1562660886059,541.9462649801086,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,599.365934098259,321.1469387684475,490.1040294037765,371.7996428568896,377.43568004945337,452.0832129061855,552.8044250616533,339.4806005816481,432.1261159006547,408.4281600510153,326.2272532207167,494.7468927657411
labeled-data,1.5cmBones_run_no_0,img0661.png,689.5428212486606,307.4812331416043,306.34037762806224,567.130376519565,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,601.4071265795844,322.5077337559977,493.9281914815483,379.44796701243314,388.9081662827687,473.75346468022565,554.8724744368212,343.61669933198397,440.3983134013265,418.76840692685505,344.1242325065214,517.1181168729972
labeled-data,1.5cmBones_run_no_0,img0738.png,689.5428212486606,307.4812331416043,263.72111194590536,517.4078998903819,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,600.0463315920342,317.06455380579695,488.8293087111859,355.2282738532119,369.7873558939098,425.314078361783,553.8384497492373,333.2764524561442,425.92196777515085,389.81571567450374,317.27876357781423,467.9014238370339
labeled-data,1.5cmBones_run_no_0,img0821.png,689.5428212486606,307.4812331416043,300.5286595804954,555.5069404244313,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,605.4895115422349,320.69334043926415,496.4776328667295,373.07436354948015,392.73232836054046,462.28097844691024,560.0425978747411,337.41255120648015,442.46636277649446,414.63230817651913,344.1242325065214,508.16962723009476
labeled-data,1.5cmBones_run_no_0,img0857.png,689.5428212486606,307.4812331416043,325.71277111995175,578.7538126146986,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,605.4895115422349,320.69334043926415,502.8512363296824,379.44796701243314,396.55649043831227,473.75346468022565,561.0766225623252,341.548649956816,448.67051090199834,422.90450567719097,357.5469669708751,526.0666065158996
labeled-data,1.5cmBones_run_no_0,img0917.png,689.5428212486606,307.4812331416043,374.1437548496755,605.875163503344,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,606.16990903601,323.8685287435479,509.2248397926354,388.37101186056725,430.5680541366113,499.7337651766851,563.1446719374931,345.6847487071519,471.4190540288457,440.4829253661186,397.8151703639359,554.4034903850905
labeled-data,1.5cmBones_run_no_0,img1185.png,689.5428212486606,307.4812331416043,409.01406313507664,619.4358389476665,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,606.8503065297851,324.54892623732303,516.8731639481789,397.2940567087014,449.42539278123155,509.16243449899514,567.280770687829,347.7527980823198,480.7252762171015,447.72109817920636,429.1348841140944,561.8605650875093
labeled-data,1.5cmBones_run_no_0,img1294.png,689.5428212486606,307.4812331416043,447.75885011885555,631.0592750428002,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,606.8503065297851,325.22932373109813,523.2467674111319,398.568777401292,466.71128653880015,518.5911038213053,567.280770687829,351.88889683265575,492.2244251109594,455.7034018770846,455.9803530428016,575.2832995518629
labeled-data,1.5cmBones_run_no_0,img1488.png,689.5428212486606,307.4812331416043,503.6742575431904,644.405518118366,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,609.5718965048856,327.95091370619855,537.2686950296284,404.942380864245,502.85451894098895,539.0198873529772,571.4168694381649,354.9909708954077,518.0750423005587,473.2818215660122,505.1970460787649,590.1974489567002
labeled-data,1.5cmBones_run_no_0,img1576.png,689.5428212486606,307.4812331416043,501.2860757379492,644.405518118366,368.49114329539964,301.6009404032505,641.1674979612524,654.4783364568532,609.5718965048856,325.22932373109813,533.0802603515936,406.0965461544204,498.1401842798338,531.1626629177188,571.4168694381649,354.9909708954077,509.8028447998869,466.04364875292435,496.24855643586255,588.7060340162164
