scorer,,,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan
bodyparts,,,Ground,Ground,Endpoint,Endpoint,hMax,hMax,vMax,vMax,Joint1,Joint1,Joint2,Joint2,Joint3,Joint3,Bone1,Bone1,Bone2,Bone2,predEndpoint,predEndpoint
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,3.5cmBones_run_no_8,img0041.png,605.0518147898518,265.020220326129,304.65376259258255,532.399393534486,332.7897839427193,294.23322943380094,601.0888547050548,636.9954647780578,547.6939842438306,270.4444754784009,428.8671664526101,324.1262378687876,345.5851879521224,421.47228026503376,486.1262931966287,288.74106137064126,378.05340800320874,370.9774464822079,319.93176887807135,478.29213908192173
labeled-data,3.5cmBones_run_no_8,img0097.png,605.0518147898518,265.020220326129,303.61973790499854,534.4674429096539,332.7897839427193,294.23322943380094,601.0888547050548,636.9954647780578,547.6939842438306,271.2832530157507,428.8671664526101,324.1262378687876,345.5851879521224,420.92035715285164,486.1262931966287,288.74106137064126,377.5014848910266,372.63321581875425,319.4079539157208,478.2921390819216
labeled-data,3.5cmBones_run_no_8,img0492.png,608.4069249392511,265.020220326129,304.65376259258255,534.4674429096539,332.7897839427193,294.23322943380094,601.0888547050548,636.9954647780578,545.4572441442313,271.2832530157507,428.8671664526101,325.8037929434872,345.5851879521224,420.92035715285164,486.1262931966287,288.74106137064126,377.5014848910266,372.63321581875425,323.0746586521747,479.86358396897344
labeled-data,3.5cmBones_run_no_8,img0641.png,607.5681474019012,267.5365529381784,317.0620588435902,540.6715910351577,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,541.2633564574822,276.3159182398494,430.54472152730966,329.9976806302361,352.7601884104898,424.7838189381264,486.96507073397845,291.25739398269064,381.9168697884835,378.7043700527574,330.93188308743316,487.72080840423183
labeled-data,3.5cmBones_run_no_8,img0676.png,607.5681474019012,267.5365529381784,325.33425634426203,540.6715910351577,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,542.9409115321819,272.96080809045026,435.29779423895855,332.5140132422855,358.27941953231084,428.64728072340114,487.5242557588783,297.12883674413916,386.33225468594037,381.46398561366794,334.0747728615366,492.4351430653869
labeled-data,3.5cmBones_run_no_8,img0804.png,607.5681474019012,267.5365529381784,310.8579107180864,531.3653688469019,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,544.6184666068815,272.96080809045026,432.2222766020093,323.28746033143784,350.00057284957927,421.47228026503376,487.5242557588783,291.25739398269064,379.70917733975506,369.8736002578437,323.0746586521747,481.4350288560251
labeled-data,3.5cmBones_run_no_8,img0897.png,607.5681474019012,267.5365529381784,312.92596009325433,529.297319471734,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,545.4572441442313,272.96080809045026,433.06105413935904,324.96501540613735,353.86403463485397,418.7126647041232,487.5242557588783,291.25739398269064,383.38866475430245,368.7697540334795,330.40806812508265,475.1492493078183
labeled-data,3.5cmBones_run_no_8,img0962.png,607.5681474019012,267.5365529381784,322.23218228151006,532.399393534486,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,545.4572441442313,272.96080809045026,438.0937193634578,327.48134801818674,359.3832657566751,422.576126489398,487.5242557588783,291.25739398269064,386.33225468594037,373.1851389309363,335.6462177485883,479.86358396897344
labeled-data,3.5cmBones_run_no_8,img1181.png,607.5681474019012,267.5365529381784,331.53840446976585,537.5695169724058,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,548.8123542936304,275.47714070249964,438.0937193634578,327.48134801818674,361.95890694685824,426.9915113868548,490.87936590827746,292.9349490573902,389.0918702468509,378.1524469405753,341.931997296795,489.2922532912835
labeled-data,3.5cmBones_run_no_8,img1267.png,607.5681474019012,267.5365529381784,352.908248013168,566.5222082247572,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,547.9735767562806,275.47714070249964,444.80393966225614,335.8691233916847,379.5514475589292,442.44535852795383,492.83651349542697,298.80639181883873,401.05020434412984,393.60629408167426,363.93222571551865,508.1495919359038
labeled-data,3.5cmBones_run_no_8,img1279.png,607.5681474019012,267.5365529381784,358.4230463469492,563.4201341620052,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,549.3715393185303,274.6383631651498,444.80393966225614,335.8691233916847,378.1486515708667,442.99728164013595,493.67529103277684,299.64516935618855,401.23417871485725,392.5024478573101,363.93222571551865,509.7210368229555
labeled-data,3.5cmBones_run_no_8,img1374.png,607.5681474019012,267.5365529381784,384.27366353654855,579.9645291633487,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,552.1674644430295,279.6710283892486,449.8366048863549,343.41812122783284,397.2574353374365,456.8307793750747,491.9977359580772,303.8390570429375,413.9284102950457,406.3005256618627,393.7896785695007,523.8640408064206
labeled-data,3.5cmBones_run_no_8,img1383.png,607.5681474019012,267.5365529381784,384.27366353654855,576.8624551005969,332.6058095719919,295.88899877034726,599.7280597175047,639.7170547531582,551.3286869056798,274.6383631651498,453.1917150357541,348.45078645193155,395.1059591883713,462.0127126989172,496.1916236448262,305.5166121176371,415.54144242120447,405.4511488704468,392.218233682449,520.7211510323173
