scorer,,,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan
bodyparts,,,Ground,Ground,Endpoint,Endpoint,hMax,hMax,vMax,vMax,Joint1,Joint1,Joint2,Joint2,Joint3,Joint3,Bone1,Bone1,Bone2,Bone2,predEndpoint,predEndpoint
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,4_4,img0006.png,918.0710794200501,116.85013814459265,594.765625,486.6130065917969,466.9071103194711,175.21219393499413,821.1329419262228,611.2931038329123,869.7983320223135,129.6309103656582,730.3792724609375,223.72093200683594,644.4400634765625,346.1235046386719,795.5154789998518,169.46785318820065,684.6296970998858,278.85327148437506,615.7167686619257,411.10889253832465
labeled-data,4_4,img0121.png,919.0235304261857,122.18340857664475,583.277517994059,492.32981433777957,460.8834228515625,181.68289184570312,812.472363629002,621.3665402411877,863.0797125193459,133.59508641460326,720.2112868420794,225.90298461914062,637.2513427734375,348.35406494140625,788.2947979580007,169.19328914495554,671.2142996478848,280.50274658203125,610.0900330008121,409.28494759691796
labeled-data,4_4,img0216.png,915.8020668059936,107.37957733407613,461.69486658461614,333.6419754319918,463.99456787109375,174.2786865234375,817.4491481864777,614.7612240790785,865.6656823759016,113.82694179398803,704.0389293804037,145.1782396065499,571.153705999441,223.7693617932513,783.5706494116354,125.36708322188841,642.1846482165142,174.3404067151263,515.4834594726562,275.8777770996094
labeled-data,4_4,img0368.png,905.2626219866568,115.83076930578105,476.42742919921875,371.1116638183594,464.49542236328125,187.01370239257812,815.4138919493143,624.4627495133724,857.1359024339426,121.7717926971856,700.9237885522913,167.28580241487347,576.6266258660697,253.10323513951334,773.4373227141057,138.63784660067196,637.93115234375,202.5597381591797,521.5031906969831,311.3067153088763
labeled-data,4_4,img0469.png,901.1413451466062,108.29392353970134,589.956155931485,482.0432073505666,462.8294372558594,181.86004638671875,817.0784595994224,615.7796340001242,853.8969479659554,123.17499722447427,725.4143676757812,226.99594116210938,642.117919921875,348.287109375,783.6315588196177,165.12427985339338,681.8684861071393,282.02653342411065,612.8037745798018,409.49601584598577
labeled-data,4_4,img0654.png,908.7999540398345,102.57899138337137,511.2800319040206,384.6825003314784,474.8884582519531,173.01690673828125,824.031454094681,607.523927213015,857.6326585232397,109.80325409717099,706.2794002297677,162.93701157128336,598.519997448101,265.1556312140085,783.733748384863,130.10618338738223,650.9913667455286,204.70482654702246,550.4402465820312,322.24324978795084
labeled-data,4_4,img0760.png,909.470135093049,93.66732703895794,558.8301963930185,417.6055872375407,473.711789385042,164.12893676757812,816.8761079674576,601.3384056413022,863.4504290245429,100.88499209173239,714.3381958007812,168.02586364746094,616.150390625,278.5672270044713,784.8486153229403,127.19013762888815,662.4924290334795,217.81444047335643,583.7455496478847,340.31706076786065
labeled-data,4_4,img0958.png,904.6194959418292,95.88908501455623,573.167238062533,438.2534793065463,471.98193359375,166.70697021484375,814.118441475315,602.1370955953003,859.9515328716466,106.48971316106835,720.607177734375,187.12014770507812,632.9788428839304,301.34402987249416,783.212566733674,140.34402351366,672.4090576171875,239.6941375732422,603.30810546875,364.45267245061916
labeled-data,4_4,img1045.png,899.4316757284583,108.94113888168232,497.72918701171875,381.45111083984375,472.8441441213701,186.2342529296875,816.2052894589613,619.2460007192451,857.7667423329391,114.14372928480607,698.3395172515285,165.07447439772542,589.8837254201982,259.595827802458,773.928866124827,134.75946275372212,638.4701784988883,207.23110961914062,542.5377833688643,311.8303638247777
labeled-data,4_4,img1188.png,903.4049898793417,109.85832605812722,755.1516640823487,537.6148382517656,477.7191467285156,181.42649841308594,820.3269688393927,615.2209792149681,861.4853515625,130.34566256292385,757.50634765625,254.37843322753906,737.0164666116355,394.08874832961635,805.1809212388525,182.3840185573285,741.451465380796,320.2915045115325,744.4413559537766,465.4479430524928
labeled-data,4_4,img1380.png,907.553859684551,100.64805718252494,558.7780274548842,423.6782065478492,477.9627380371094,167.96998596191406,813.594002893114,603.1504044057685,863.2252677259912,107.28141301647265,712.80767775713,180.70890310338106,618.7711181640625,291.33905029296875,782.8824898346592,140.70659925514101,662.4099705373858,227.3325747391227,587.6094360351562,352.7813415527344
labeled-data,4_4,img1445.png,911.593561214714,98.51372033995465,757.5350921482022,532.2448716580033,482.06678089536655,161.90953063964844,815.626082051178,601.4966188108001,873.0031712209795,114.34302800670702,777.4591064453125,250.0735321044922,750.5835936289434,391.8124243113382,817.6189691740982,175.87003606334767,759.1107826571425,316.98490115473925,751.8782090315025,458.8652123692634
labeled-data,4_4,img1568.png,900.2132953224184,101.55511666651356,684.42236328125,509.33197021484375,475.694580078125,164.54736328125,806.3945562275183,603.6245248050833,862.0877464715383,116.6174597430996,750.65576171875,233.47207641601562,704.0533462628983,363.9121882683817,803.669336213732,163.3104043316074,725.4724881589937,292.5163736700315,694.2391428031651,431.81023646950956
labeled-data,4_4,img1750.png,907.8232792928204,118.28190728018157,559.1179651898193,435.19822424783223,492.3708801269531,189.42156982421875,828.8890909738884,621.6709787703571,866.2090155055706,128.54174221959147,720.9572143554688,196.5872039794922,623.168212890625,307.1111755371094,789.0579464328742,155.9816847043602,669.8641937314326,240.6587257312171,587.6866207897253,365.4984793071282
