scorer,,,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan
bodyparts,,,Ground,Ground,Endpoint,Endpoint,hMax,hMax,vMax,vMax,Joint1,Joint1,Joint2,Joint2,Joint3,Joint3,Bone1,Bone1,Bone2,Bone2,predEndpoint,predEndpoint
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,3_2,img0075.png,895.8008611404582,144.8405078545416,468.7651062011719,387.3180236816406,466.9531587377162,199.89019775390625,809.7953601058314,643.048095703125,833.503173828125,160.277099609375,707.8083489886734,214.2152889434706,581.2390747070312,300.7054748535156,772.8929605840939,182.44288865704283,642.77490234375,254.91082763671875,517.6876854955124,346.9753479114984
labeled-data,3_2,img0220.png,885.993896484375,147.39705416448635,441.7797587876889,263.8328196696058,464.12294761961476,207.16003349826326,807.4559270146146,645.0907779990592,825.8548220535758,156.03253695257226,691.0875822771601,178.17723267224943,556.1054004866328,214.47825803263873,761.6907017308486,167.7822299378134,626.2455444335938,192.225341796875,490.0449107987248,238.9136539764415
labeled-data,3_2,img0308.png,885.3783589200376,150.72104480081833,463.074457676334,341.45093616880405,467.08382917996386,208.76694247015038,812.8375923396028,645.5050434276083,830.7529939350851,160.97812787017278,695.1172258313055,202.2766252871958,568.6712646484375,267.6423865851022,762.6829944323028,179.93015201429876,636.8492327354804,228.20880648382226,510.3819826981071,308.91247037164646
labeled-data,3_2,img0448.png,888.1823724261734,152.0158877747275,469.190521092768,321.3779410317162,472.53174410853364,214.15381802525553,816.4270391982027,644.3589543999636,830.4090024016057,161.36578323358913,695.8521969211554,197.6230130635507,573.5790184441947,254.1913783395674,765.4225626348752,176.06332712101425,634.2477637823678,223.54839827176076,517.6312255859375,286.1651916503906
labeled-data,3_2,img0539.png,878.51123046875,154.5146484375,514.5163405530169,410.7027230571934,470.8530416054625,214.36976884249702,811.2720902727303,642.5469723568907,822.8974609375,169.86978149414062,704.0422973632812,231.90187072753906,597.2373046875,322.6020812988281,761.8827911773097,195.69655176349434,656.2540178917305,270.01986111607584,553.5831909179688,364.8861389160156
labeled-data,3_2,img0597.png,881.6704711914062,154.57461547851562,571.7155151367188,462.0010986328125,472.5454380666826,214.53135520145443,815.3119600182388,644.5008458794558,828.578125,172.34268188476562,716.9422607421875,247.64735412597656,634.3187255859375,354.2947082519531,767.8621215820312,205.0820770263672,672.318603515625,295.4290466308594,601.108642578125,408.0849914550781
labeled-data,3_2,img0665.png,878.0619825746232,159.74625270443354,545.8604427849153,433.3653791695324,472.53484846707323,220.69996903780955,813.735832309537,646.2177726462047,823.4933835128304,173.21070539802602,699.8651175189785,236.28135520145443,612.3385009765625,334.2966613769531,759.9565294674962,199.98433513235858,657.9609348928545,276.51151877567315,576.302978515625,385.84490966796875
labeled-data,3_2,img0768.png,882.0853271484375,166.42547607421875,635.8071626439662,495.1142188604928,482.92989851590136,225.3673842541888,819.9383750390008,649.0331198283918,828.787841796875,184.99609375,723.9401245117188,263.7290954589844,659.7323608398438,375.1414489746094,772.6121215820312,217.1981201171875,687.8218994140625,305.3379536543092,642.2092884799716,438.6811043366121
labeled-data,3_2,img0864.png,883.4154052734375,165.56625366210938,582.5865550677156,450.9199799849507,483.8564121877764,221.60182450655964,818.5632742682511,650.7121979739059,832.3109520379447,178.23636646401465,727.087890625,260.0235900878906,641.2079467773438,354.96533203125,777.9723458599277,213.04640458468455,688.3699678197473,297.5269879676445,609.0714721679688,404.49078369140625
labeled-data,3_2,img0966.png,888.3008542387417,160.99655849496946,602.9341852462605,458.6686336072912,489.9213509868809,223.73291015625,821.7805399484976,649.0684322705047,833.4266357421875,183.51710510253906,725.1904296875,255.702392578125,651.4876708984375,356.3194274902344,779.8050517936887,208.368328612349,686.7640549547956,293.41167047433925,625.3668384682713,410.2859004739083
labeled-data,3_2,img1036.png,883.3389042928205,159.30876796322264,573.3587030079979,425.37245085117405,488.48766568414646,223.5650177001953,814.4130550941529,652.2745080440773,829.872802734375,179.05044555664062,713.6021728515625,239.62034606933594,628.2343139648438,329.2025451660156,769.494873046875,202.61402632351857,669.7929245837018,269.1555585242852,596.7968139648438,378.1607360839844
labeled-data,3_2,img1248.png,886.235329479351,148.11190213170084,750.9544644630118,506.29757880728334,490.0389683401201,202.56903076171875,805.1140900241353,637.7563880400235,835.3049926757812,173.17153930664062,748.9793701171875,266.9764709472656,728.377592155163,392.1975312280724,784.0692749023438,213.46627807617188,727.1164891261919,317.4074792850203,739.4432777930305,449.2625123467884
labeled-data,3_2,img1355.png,882.3501586914062,153.35944124944726,717.5623222254522,506.51633870633077,490.5514389879987,205.79920959472656,805.0745697604634,639.3118300450477,831.9231567382812,178.96450805664062,749.3052978515625,274.8799133300781,714.7916729051816,393.96673460614954,784.5677490234375,218.82489013671875,729.95751953125,323.43049982004226,713.095604518997,456.61660443816845
labeled-data,3_2,img1470.png,875.8843994140625,159.09364318847656,692.5583763735859,510.2807057350008,484.9393089715384,215.60171347782162,807.5218885991831,644.2659725537079,823.45947265625,182.33543395996094,742.3192138671875,278.67633056640625,702.9450179728934,395.92195996550777,776.1036987304688,225.19967651367188,724.9529418945312,332.42852783203125,697.2693846445683,459.12739922639565
