scorer,,,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan,Nathan
bodyparts,,,Ground,Ground,Endpoint,Endpoint,hMax,hMax,vMax,vMax,Joint1,Joint1,Joint2,Joint2,Joint3,Joint3,Bone1,Bone1,Bone2,Bone2,predEndpoint,predEndpoint
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,3.5cmBones_run_no_7,img0113.png,604.6979885652206,267.8745450487701,239.31717763127537,483.5405806344007,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,414.73852543416115,306.9219501892944,309.26386032556843,386.4327096928474,486.3434279090563,280.21990617064756,358.95104002104097,345.58672206062766,269.4848334857948,432.3121514553204
labeled-data,3.5cmBones_run_no_7,img0191.png,607.2474299504017,266.5998243561795,239.31717763127537,483.5405806344007,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,414.73852543416115,306.9219501892944,313.3999590759043,386.4327096928474,482.14954022230734,282.73623878269694,358.95104002104097,345.1331237314443,269.4848334857948,432.3121514553204
labeled-data,3.5cmBones_run_no_7,img0639.png,607.2474299504017,266.5998243561795,260.79359108764845,501.8741043166704,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,419.908648872081,314.1601230023823,321.6721565765761,398.49633104799375,482.14954022230734,282.73623878269694,366.88901078175047,355.11228697347906,282.0563925822083,448.0266003258373
labeled-data,3.5cmBones_run_no_7,img0807.png,607.2474299504017,266.5998243561795,215.22168936314952,439.5401237969535,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,413.7045007465771,284.17340706244704,297.8895887621447,349.89717073154696,482.14954022230734,271.8321307971496,353.2810609062484,310.20605238432245,250.6274948411746,391.4545843919766
labeled-data,3.5cmBones_run_no_7,img0811.png,607.2474299504017,266.5998243561795,216.79313425020118,437.44486394755126,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,416.80657480932905,285.5521066458923,300.9916628248966,349.20782093982433,482.9883177596571,272.1117233095996,353.9614584000235,312.47404403023944,249.05604995412284,390.9307694296261
labeled-data,3.5cmBones_run_no_7,img0856.png,607.2474299504017,266.5998243561795,223.07891379840797,450.0164230439648,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,416.80657480932905,285.5521066458923,303.05971220006455,356.4459937529119,480.75157766005765,275.46683345899874,355.3222533875737,316.3296298282984,253.77038461527798,400.8832537142867
labeled-data,3.5cmBones_run_no_7,img0907.png,607.2474299504017,266.5998243561795,260.79359108764845,498.73121454256705,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,421.9766982472489,314.1601230023823,323.74020595174403,393.67088250593497,482.9883177596571,286.9301264694459,364.39421997124174,353.2978936567455,285.1992823563117,446.97897040113617
labeled-data,3.5cmBones_run_no_7,img0962.png,607.2474299504017,266.5998243561795,245.60295717948216,466.2546868768322,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,414.73852543416115,297.9604028969,317.5360578262402,370.5776644832262,483.8270952970069,276.86479602124837,358.95104002104097,332.65916967890075,278.91350280810497,418.6929624342058
labeled-data,3.5cmBones_run_no_7,img0990.png,607.2474299504017,266.5998243561795,281.2223746193205,514.4456634130839,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,424.0447476224168,318.29622175271817,335.1144775151678,404.70047917349734,483.8270952970069,288.6076815441455,372.33219073195124,360.5554669236799,302.4851761138802,457.45526964814746
labeled-data,3.5cmBones_run_no_7,img1026.png,607.2474299504017,266.5998243561795,252.93636665239003,478.8262459732457,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,420.25332376794233,303.1305263348199,320.6381318889921,379.88388667148195,480.75157766005765,279.38112863329775,362.80662581909985,332.65916967890075,283.1040225069094,430.7407065682688
labeled-data,3.5cmBones_run_no_7,img1053.png,607.2474299504017,266.5998243561795,285.9367092804755,519.159998074239,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,427.1468216851688,318.29622175271817,339.25057626550364,406.76852854866524,482.14954022230734,288.6076815441455,374.37338321327655,363.9574543925554,308.24714069973635,465.8363090457565
labeled-data,3.5cmBones_run_no_7,img1115.png,607.2474299504017,266.5998243561795,290.6510439416305,523.874332735394,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,427.1468216851688,323.46634519063804,340.28460095308765,414.00670136175313,482.9883177596571,294.47912430559404,375.05378070705166,368.72023684898113,311.9138454361904,468.4553838575092
labeled-data,3.5cmBones_run_no_7,img1373.png,607.2474299504017,266.5998243561795,301.6511581509923,530.1601122836007,332.9877656676422,296.9065505671439,599.0113514237559,639.7947391992847,542.9575866945739,269.0077116445487,427.1468216851688,323.46634519063804,346.48874907859147,415.0407260493371,483.8270952970069,292.2423842059946,379.8165631634773,368.72023684898113,318.19962498439713,476.31260829276766
