scorer,,,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle3_14000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000,DLC_effnet_b0_AllBones_JointLabelsMay30shuffle4_16000
bodyparts,,,Ground,Ground,Ground,Endpoint,Endpoint,Endpoint,hMax,hMax,hMax,vMax,vMax,vMax,Joint1,Joint1,Joint1,Joint2,Joint2,Joint2,Joint3,Joint3,Joint3,Bone1,Bone1,Bone1,Bone2,Bone2,Bone2,predEndpoint,predEndpoint,predEndpoint,Ground,Ground,Ground,Endpoint,Endpoint,Endpoint,hMax,hMax,hMax,vMax,vMax,vMax,Joint1,Joint1,Joint1,Joint2,Joint2,Joint2,Joint3,Joint3,Joint3,Bone1,Bone1,Bone1,Bone2,Bone2,Bone2,predEndpoint,predEndpoint,predEndpoint
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,1_0,img1748.png,830.2244873046875,83.62609100341797,0.2717917263507843,775.32177734375,463.30621337890625,0.9439268708229065,467.9885559082031,139.55967712402344,0.7902185916900635,466.72186279296875,137.59146118164062,0.042185574769973755,798.1234130859375,115.8159408569336,0.07051929831504822,779.1432495117188,151.76124572753906,0.0007832167320884764,462.3536071777344,140.81582641601562,0.001422301516868174,830.3726196289062,83.92715454101562,0.0018492996459826827,470.0152282714844,139.2064208984375,0.00589092867448926,765.2871704101562,373.02197265625,0.0021735334303230047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,1_0,img1227.png,827.4148559570312,132.52996826171875,0.10963393747806549,774.8035888671875,515.694091796875,0.9309960603713989,470.37469482421875,178.6306610107422,0.10759560763835907,468.82354736328125,175.94912719726562,0.006666284054517746,795.242431640625,162.9019775390625,0.35460060834884644,764.5734252929688,215.8740234375,0.007657511625438929,859.177978515625,123.50131225585938,0.002927881432697177,748.8737182617188,261.3699645996094,0.036244358867406845,752.6732177734375,260.67303466796875,0.018172286450862885,615.303955078125,-1.7771797180175781,0.014955716207623482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,1_0,img0240.png,652.6309814453125,174.392578125,0.10684525221586227,353.6597595214844,444.49639892578125,0.041781824082136154,1027.2203369140625,319.4599914550781,0.0020320264156907797,349.02703857421875,434.4799499511719,0.0022891478147357702,596.9683837890625,191.14801025390625,0.0024843839928507805,600.9539794921875,190.04537963867188,0.0022881191689521074,595.6993408203125,191.667236328125,0.4960320293903351,651.342041015625,176.1864013671875,0.0022930162958800793,651.2343139648438,175.82327270507812,0.24699345231056213,347.9387512207031,429.8534851074219,0.043111950159072876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,1_0,img1514.png,821.82861328125,89.71775817871094,0.42392322421073914,670.215576171875,445.5810852050781,0.9883441925048828,467.74578857421875,151.0023193359375,0.810975968837738,466.2787170410156,148.2128448486328,0.015983447432518005,782.6085205078125,117.55537414550781,0.6906728148460388,750.117919921875,162.86572265625,0.00849905051290989,828.1222534179688,92.44291687011719,0.0048838225193321705,729.8223876953125,204.7797088623047,0.15447911620140076,821.3221435546875,88.0444564819336,0.012956317514181137,730.5994262695312,205.0059051513672,0.009015310555696487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,1_0,img0328.png,657.9125366210938,195.05245971679688,0.2363220900297165,362.9660339355469,627.3388061523438,0.039750441908836365,479.1731872558594,223.0830841064453,0.003661148948594928,657.5695190429688,195.80392456054688,0.0035438232589513063,710.8153686523438,182.43453979492188,0.005746054463088512,600.3211059570312,218.41412353515625,0.0007629704778082669,595.8771362304688,220.7315673828125,0.31866157054901123,657.3252563476562,195.94178771972656,0.005313527770340443,657.25537109375,195.5670623779297,0.9146584272384644,659.125,197.3813018798828,0.04318980872631073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,1_0,img0101.png,643.3873901367188,230.35922241210938,0.04456351324915886,322.45758056640625,590.171875,0.012411096133291721,465.1327209472656,204.1550750732422,0.0765552818775177,463.3057861328125,201.75633239746094,0.00842128787189722,829.7227783203125,156.44886779785156,0.7277464270591736,596.7272338867188,259.2107238769531,0.016606401652097702,596.06787109375,259.87744140625,0.5532795190811157,642.2737426757812,232.235107421875,0.11031617969274521,641.7633056640625,231.33116149902344,0.7617120742797852,512.46630859375,321.0597839355469,0.0679243728518486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,1_0,img2202.png,849.7477416992188,102.18142700195312,0.3097728192806244,43.96406173706055,364.5999755859375,0.01252792589366436,469.5778503417969,146.40145874023438,0.5497718453407288,819.0392456054688,591.68701171875,0.021356303244829178,877.5695190429688,85.90567016601562,0.1570986956357956,840.6261596679688,109.12059020996094,0.0018339954549446702,820.646728515625,232.89625549316406,0.002472103340551257,850.0262451171875,103.82415771484375,0.059240859001874924,824.0247802734375,239.2168426513672,0.07559006661176682,824.822509765625,239.88589477539062,0.027843790128827095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,1_0,img2054.png,834.5368041992188,97.28252410888672,0.11241313070058823,703.8936157226562,460.95489501953125,0.9846065044403076,463.0914001464844,156.6292724609375,0.26399609446525574,462.66876220703125,155.2100067138672,0.011745740659534931,765.755615234375,162.32931518554688,0.6675959825515747,714.3928833007812,262.0239562988281,0.003284546546638012,460.0657043457031,155.7138671875,0.002212005201727152,739.2483520507812,199.7455596923828,0.6001853942871094,464.6312255859375,155.7644805908203,0.0058625671081244946,116.88276672363281,46.536983489990234,0.010673265904188156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
